date,entity_name,entity_id,views
2021-10-06T00:00:00Z,Evropská_migrační_krize,1,51
2021-10-05T00:00:00Z,Evropská_migrační_krize,1,71
2021-10-04T00:00:00Z,Evropská_migrační_krize,1,85
2021-10-03T00:00:00Z,Evropská_migrační_krize,1,75
2021-10-02T00:00:00Z,Evropská_migrační_krize,1,56
2021-10-01T00:00:00Z,Evropská_migrační_krize,1,43
2021-09-30T00:00:00Z,Evropská_migrační_krize,1,52
2021-09-29T00:00:00Z,Evropská_migrační_krize,1,64
2021-09-28T00:00:00Z,Evropská_migrační_krize,1,84
2021-09-27T00:00:00Z,Evropská_migrační_krize,1,64
2021-09-26T00:00:00Z,Evropská_migrační_krize,1,57
2021-09-25T00:00:00Z,Evropská_migrační_krize,1,32
2021-09-24T00:00:00Z,Evropská_migrační_krize,1,57
2021-09-23T00:00:00Z,Evropská_migrační_krize,1,83
2021-09-22T00:00:00Z,Evropská_migrační_krize,1,62
2021-09-21T00:00:00Z,Evropská_migrační_krize,1,58
2021-09-20T00:00:00Z,Evropská_migrační_krize,1,57
2021-09-19T00:00:00Z,Evropská_migrační_krize,1,78
2021-09-18T00:00:00Z,Evropská_migrační_krize,1,29
2021-09-17T00:00:00Z,Evropská_migrační_krize,1,27
2021-09-16T00:00:00Z,Evropská_migrační_krize,1,41
2021-09-15T00:00:00Z,Evropská_migrační_krize,1,40
2021-09-14T00:00:00Z,Evropská_migrační_krize,1,32
2021-09-13T00:00:00Z,Evropská_migrační_krize,1,31
2021-09-12T00:00:00Z,Evropská_migrační_krize,1,30
2021-09-11T00:00:00Z,Evropská_migrační_krize,1,23
2021-09-10T00:00:00Z,Evropská_migrační_krize,1,31
2021-09-09T00:00:00Z,Evropská_migrační_krize,1,38
2021-09-08T00:00:00Z,Evropská_migrační_krize,1,56
2021-09-07T00:00:00Z,Evropská_migrační_krize,1,29
2021-09-06T00:00:00Z,Evropská_migrační_krize,1,40
2021-09-05T00:00:00Z,Evropská_migrační_krize,1,39
2021-09-04T00:00:00Z,Evropská_migrační_krize,1,17
2021-09-03T00:00:00Z,Evropská_migrační_krize,1,38
2021-09-02T00:00:00Z,Evropská_migrační_krize,1,36
2021-09-01T00:00:00Z,Evropská_migrační_krize,1,26
2021-08-31T00:00:00Z,Evropská_migrační_krize,1,26
2021-08-30T00:00:00Z,Evropská_migrační_krize,1,38
2021-08-29T00:00:00Z,Evropská_migrační_krize,1,24
2021-08-28T00:00:00Z,Evropská_migrační_krize,1,39
2021-08-27T00:00:00Z,Evropská_migrační_krize,1,26
2021-08-26T00:00:00Z,Evropská_migrační_krize,1,36
2021-08-25T00:00:00Z,Evropská_migrační_krize,1,36
2021-08-24T00:00:00Z,Evropská_migrační_krize,1,46
2021-08-23T00:00:00Z,Evropská_migrační_krize,1,38
2021-08-22T00:00:00Z,Evropská_migrační_krize,1,39
2021-08-21T00:00:00Z,Evropská_migrační_krize,1,31
2021-08-20T00:00:00Z,Evropská_migrační_krize,1,43
2021-08-19T00:00:00Z,Evropská_migrační_krize,1,41
2021-08-18T00:00:00Z,Evropská_migrační_krize,1,60
2021-08-17T00:00:00Z,Evropská_migrační_krize,1,48
2021-08-16T00:00:00Z,Evropská_migrační_krize,1,38
2021-08-15T00:00:00Z,Evropská_migrační_krize,1,33
2021-08-14T00:00:00Z,Evropská_migrační_krize,1,20
2021-08-13T00:00:00Z,Evropská_migrační_krize,1,41
2021-08-12T00:00:00Z,Evropská_migrační_krize,1,29
2021-08-11T00:00:00Z,Evropská_migrační_krize,1,23
2021-08-10T00:00:00Z,Evropská_migrační_krize,1,43
2021-08-09T00:00:00Z,Evropská_migrační_krize,1,26
2021-08-08T00:00:00Z,Evropská_migrační_krize,1,30
2021-08-07T00:00:00Z,Evropská_migrační_krize,1,18
2021-08-06T00:00:00Z,Evropská_migrační_krize,1,23
2021-08-05T00:00:00Z,Evropská_migrační_krize,1,23
2021-08-04T00:00:00Z,Evropská_migrační_krize,1,30
2021-08-03T00:00:00Z,Evropská_migrační_krize,1,21
2021-08-02T00:00:00Z,Evropská_migrační_krize,1,20
2021-08-01T00:00:00Z,Evropská_migrační_krize,1,20
2021-07-31T00:00:00Z,Evropská_migrační_krize,1,28
2021-07-30T00:00:00Z,Evropská_migrační_krize,1,36
2021-07-29T00:00:00Z,Evropská_migrační_krize,1,19
2021-07-28T00:00:00Z,Evropská_migrační_krize,1,30
2021-07-27T00:00:00Z,Evropská_migrační_krize,1,32
2021-07-26T00:00:00Z,Evropská_migrační_krize,1,25
2021-07-25T00:00:00Z,Evropská_migrační_krize,1,22
2021-07-24T00:00:00Z,Evropská_migrační_krize,1,22
2021-07-23T00:00:00Z,Evropská_migrační_krize,1,21
2021-07-22T00:00:00Z,Evropská_migrační_krize,1,28
2021-07-21T00:00:00Z,Evropská_migrační_krize,1,25
2021-07-20T00:00:00Z,Evropská_migrační_krize,1,27
2021-07-19T00:00:00Z,Evropská_migrační_krize,1,26
2021-07-18T00:00:00Z,Evropská_migrační_krize,1,21
2021-07-17T00:00:00Z,Evropská_migrační_krize,1,24
2021-07-16T00:00:00Z,Evropská_migrační_krize,1,22
2021-07-15T00:00:00Z,Evropská_migrační_krize,1,31
2021-07-14T00:00:00Z,Evropská_migrační_krize,1,43
2021-07-13T00:00:00Z,Evropská_migrační_krize,1,20
2021-07-12T00:00:00Z,Evropská_migrační_krize,1,15
2021-07-11T00:00:00Z,Evropská_migrační_krize,1,32
2021-07-10T00:00:00Z,Evropská_migrační_krize,1,23
2021-07-09T00:00:00Z,Evropská_migrační_krize,1,32
2021-07-08T00:00:00Z,Evropská_migrační_krize,1,43
2021-07-07T00:00:00Z,Evropská_migrační_krize,1,22
2021-07-06T00:00:00Z,Evropská_migrační_krize,1,24
2021-07-05T00:00:00Z,Evropská_migrační_krize,1,30
2021-07-04T00:00:00Z,Evropská_migrační_krize,1,19
2021-07-03T00:00:00Z,Evropská_migrační_krize,1,20
2021-07-02T00:00:00Z,Evropská_migrační_krize,1,21
2021-07-01T00:00:00Z,Evropská_migrační_krize,1,42
2021-06-30T00:00:00Z,Evropská_migrační_krize,1,32
2021-06-29T00:00:00Z,Evropská_migrační_krize,1,42
2021-06-28T00:00:00Z,Evropská_migrační_krize,1,32
2021-06-27T00:00:00Z,Evropská_migrační_krize,1,23
2021-06-26T00:00:00Z,Evropská_migrační_krize,1,10
2021-06-25T00:00:00Z,Evropská_migrační_krize,1,23
2021-06-24T00:00:00Z,Evropská_migrační_krize,1,37
2021-06-23T00:00:00Z,Evropská_migrační_krize,1,25
2021-06-22T00:00:00Z,Evropská_migrační_krize,1,34
2021-06-21T00:00:00Z,Evropská_migrační_krize,1,40
2021-06-20T00:00:00Z,Evropská_migrační_krize,1,37
2021-06-19T00:00:00Z,Evropská_migrační_krize,1,27
2021-06-18T00:00:00Z,Evropská_migrační_krize,1,38
2021-06-17T00:00:00Z,Evropská_migrační_krize,1,58
2021-06-16T00:00:00Z,Evropská_migrační_krize,1,83
2021-06-15T00:00:00Z,Evropská_migrační_krize,1,64
2021-06-14T00:00:00Z,Evropská_migrační_krize,1,98
2021-06-13T00:00:00Z,Evropská_migrační_krize,1,65
2021-06-12T00:00:00Z,Evropská_migrační_krize,1,49
2021-06-11T00:00:00Z,Evropská_migrační_krize,1,23
2021-06-10T00:00:00Z,Evropská_migrační_krize,1,40
2021-06-09T00:00:00Z,Evropská_migrační_krize,1,65
2021-06-08T00:00:00Z,Evropská_migrační_krize,1,85
2021-06-07T00:00:00Z,Evropská_migrační_krize,1,49
2021-06-06T00:00:00Z,Evropská_migrační_krize,1,66
2021-06-05T00:00:00Z,Evropská_migrační_krize,1,51
2021-06-04T00:00:00Z,Evropská_migrační_krize,1,52
2021-06-03T00:00:00Z,Evropská_migrační_krize,1,68
2021-06-02T00:00:00Z,Evropská_migrační_krize,1,66
2021-06-01T00:00:00Z,Evropská_migrační_krize,1,47
2021-05-31T00:00:00Z,Evropská_migrační_krize,1,81
2021-05-30T00:00:00Z,Evropská_migrační_krize,1,70
2021-05-29T00:00:00Z,Evropská_migrační_krize,1,41
2021-05-28T00:00:00Z,Evropská_migrační_krize,1,49
2021-05-27T00:00:00Z,Evropská_migrační_krize,1,61
2021-05-26T00:00:00Z,Evropská_migrační_krize,1,62
2021-05-25T00:00:00Z,Evropská_migrační_krize,1,63
2021-05-24T00:00:00Z,Evropská_migrační_krize,1,73
2021-05-23T00:00:00Z,Evropská_migrační_krize,1,112
2021-05-22T00:00:00Z,Evropská_migrační_krize,1,59
2021-05-21T00:00:00Z,Evropská_migrační_krize,1,104
2021-05-20T00:00:00Z,Evropská_migrační_krize,1,110
2021-05-19T00:00:00Z,Evropská_migrační_krize,1,107
2021-05-18T00:00:00Z,Evropská_migrační_krize,1,96
2021-05-17T00:00:00Z,Evropská_migrační_krize,1,89
2021-05-16T00:00:00Z,Evropská_migrační_krize,1,56
2021-05-15T00:00:00Z,Evropská_migrační_krize,1,57
2021-05-14T00:00:00Z,Evropská_migrační_krize,1,80
2021-05-13T00:00:00Z,Evropská_migrační_krize,1,102
2021-05-12T00:00:00Z,Evropská_migrační_krize,1,89
2021-05-11T00:00:00Z,Evropská_migrační_krize,1,114
2021-05-10T00:00:00Z,Evropská_migrační_krize,1,80
2021-05-09T00:00:00Z,Evropská_migrační_krize,1,63
2021-05-08T00:00:00Z,Evropská_migrační_krize,1,44
2021-05-07T00:00:00Z,Evropská_migrační_krize,1,63
2021-05-06T00:00:00Z,Evropská_migrační_krize,1,88
2021-05-05T00:00:00Z,Evropská_migrační_krize,1,57
2021-05-04T00:00:00Z,Evropská_migrační_krize,1,83
2021-05-03T00:00:00Z,Evropská_migrační_krize,1,78
2021-05-02T00:00:00Z,Evropská_migrační_krize,1,66
2021-05-01T00:00:00Z,Evropská_migrační_krize,1,48
2021-04-30T00:00:00Z,Evropská_migrační_krize,1,72
2021-04-29T00:00:00Z,Evropská_migrační_krize,1,113
2021-04-28T00:00:00Z,Evropská_migrační_krize,1,72
2021-04-27T00:00:00Z,Evropská_migrační_krize,1,105
2021-04-26T00:00:00Z,Evropská_migrační_krize,1,110
2021-04-25T00:00:00Z,Evropská_migrační_krize,1,61
2021-04-24T00:00:00Z,Evropská_migrační_krize,1,39
2021-04-23T00:00:00Z,Evropská_migrační_krize,1,73
2021-04-22T00:00:00Z,Evropská_migrační_krize,1,120
2021-04-21T00:00:00Z,Evropská_migrační_krize,1,95
2021-04-20T00:00:00Z,Evropská_migrační_krize,1,95
2021-04-19T00:00:00Z,Evropská_migrační_krize,1,127
2021-04-18T00:00:00Z,Evropská_migrační_krize,1,127
2021-04-17T00:00:00Z,Evropská_migrační_krize,1,44
2021-04-16T00:00:00Z,Evropská_migrační_krize,1,100
2021-04-15T00:00:00Z,Evropská_migrační_krize,1,120
2021-04-14T00:00:00Z,Evropská_migrační_krize,1,114
2021-04-13T00:00:00Z,Evropská_migrační_krize,1,144
2021-04-12T00:00:00Z,Evropská_migrační_krize,1,121
2021-04-11T00:00:00Z,Evropská_migrační_krize,1,105
2021-04-10T00:00:00Z,Evropská_migrační_krize,1,80
2021-04-09T00:00:00Z,Evropská_migrační_krize,1,89
2021-04-08T00:00:00Z,Evropská_migrační_krize,1,130
2021-04-07T00:00:00Z,Evropská_migrační_krize,1,127
2021-04-06T00:00:00Z,Evropská_migrační_krize,1,124
2021-04-05T00:00:00Z,Evropská_migrační_krize,1,80
2021-04-04T00:00:00Z,Evropská_migrační_krize,1,67
2021-04-03T00:00:00Z,Evropská_migrační_krize,1,48
2021-04-02T00:00:00Z,Evropská_migrační_krize,1,50
2021-04-01T00:00:00Z,Evropská_migrační_krize,1,36
2021-03-31T00:00:00Z,Evropská_migrační_krize,1,105
2021-03-30T00:00:00Z,Evropská_migrační_krize,1,126
2021-03-29T00:00:00Z,Evropská_migrační_krize,1,126
2021-03-28T00:00:00Z,Evropská_migrační_krize,1,110
2021-03-27T00:00:00Z,Evropská_migrační_krize,1,81
2021-03-26T00:00:00Z,Evropská_migrační_krize,1,94
2021-03-25T00:00:00Z,Evropská_migrační_krize,1,129
2021-03-24T00:00:00Z,Evropská_migrační_krize,1,114
2021-03-23T00:00:00Z,Evropská_migrační_krize,1,135
2021-03-22T00:00:00Z,Evropská_migrační_krize,1,113
2021-03-21T00:00:00Z,Evropská_migrační_krize,1,87
2021-03-20T00:00:00Z,Evropská_migrační_krize,1,83
2021-03-19T00:00:00Z,Evropská_migrační_krize,1,90
2021-03-18T00:00:00Z,Evropská_migrační_krize,1,122
2021-03-17T00:00:00Z,Evropská_migrační_krize,1,146
2021-03-16T00:00:00Z,Evropská_migrační_krize,1,135
2021-03-15T00:00:00Z,Evropská_migrační_krize,1,115
2021-03-14T00:00:00Z,Evropská_migrační_krize,1,83
2021-03-13T00:00:00Z,Evropská_migrační_krize,1,45
2021-03-12T00:00:00Z,Evropská_migrační_krize,1,87
2021-03-11T00:00:00Z,Evropská_migrační_krize,1,91
2021-03-10T00:00:00Z,Evropská_migrační_krize,1,155
2021-03-09T00:00:00Z,Evropská_migrační_krize,1,85
2021-03-08T00:00:00Z,Evropská_migrační_krize,1,101
2021-03-07T00:00:00Z,Evropská_migrační_krize,1,66
2021-03-06T00:00:00Z,Evropská_migrační_krize,1,60
2021-03-05T00:00:00Z,Evropská_migrační_krize,1,93
2021-03-04T00:00:00Z,Evropská_migrační_krize,1,88
2021-03-03T00:00:00Z,Evropská_migrační_krize,1,64
2021-03-02T00:00:00Z,Evropská_migrační_krize,1,90
2021-03-01T00:00:00Z,Evropská_migrační_krize,1,159
2021-02-28T00:00:00Z,Evropská_migrační_krize,1,82
2021-02-27T00:00:00Z,Evropská_migrační_krize,1,63
2021-02-26T00:00:00Z,Evropská_migrační_krize,1,93
2021-02-25T00:00:00Z,Evropská_migrační_krize,1,78
2021-02-24T00:00:00Z,Evropská_migrační_krize,1,103
2021-02-23T00:00:00Z,Evropská_migrační_krize,1,86
2021-02-22T00:00:00Z,Evropská_migrační_krize,1,97
2021-02-21T00:00:00Z,Evropská_migrační_krize,1,55
2021-02-20T00:00:00Z,Evropská_migrační_krize,1,56
2021-02-19T00:00:00Z,Evropská_migrační_krize,1,126
2021-02-18T00:00:00Z,Evropská_migrační_krize,1,68
2021-02-17T00:00:00Z,Evropská_migrační_krize,1,84
2021-02-16T00:00:00Z,Evropská_migrační_krize,1,101
2021-02-15T00:00:00Z,Evropská_migrační_krize,1,83
2021-02-14T00:00:00Z,Evropská_migrační_krize,1,67
2021-02-13T00:00:00Z,Evropská_migrační_krize,1,39
2021-02-12T00:00:00Z,Evropská_migrační_krize,1,85
2021-02-11T00:00:00Z,Evropská_migrační_krize,1,67
2021-02-10T00:00:00Z,Evropská_migrační_krize,1,62
2021-02-09T00:00:00Z,Evropská_migrační_krize,1,69
2021-02-08T00:00:00Z,Evropská_migrační_krize,1,116
2021-02-07T00:00:00Z,Evropská_migrační_krize,1,87
2021-02-06T00:00:00Z,Evropská_migrační_krize,1,57
2021-02-05T00:00:00Z,Evropská_migrační_krize,1,63
2021-02-04T00:00:00Z,Evropská_migrační_krize,1,95
2021-02-03T00:00:00Z,Evropská_migrační_krize,1,79
2021-02-02T00:00:00Z,Evropská_migrační_krize,1,67
2021-02-01T00:00:00Z,Evropská_migrační_krize,1,86
2021-01-31T00:00:00Z,Evropská_migrační_krize,1,83
2021-01-30T00:00:00Z,Evropská_migrační_krize,1,48
2021-01-29T00:00:00Z,Evropská_migrační_krize,1,46
2021-01-28T00:00:00Z,Evropská_migrační_krize,1,97
2021-01-27T00:00:00Z,Evropská_migrační_krize,1,118
2021-01-26T00:00:00Z,Evropská_migrační_krize,1,88
2021-01-25T00:00:00Z,Evropská_migrační_krize,1,83
2021-01-24T00:00:00Z,Evropská_migrační_krize,1,76
2021-01-23T00:00:00Z,Evropská_migrační_krize,1,46
2021-01-22T00:00:00Z,Evropská_migrační_krize,1,109
2021-01-21T00:00:00Z,Evropská_migrační_krize,1,127
2021-01-20T00:00:00Z,Evropská_migrační_krize,1,111
2021-01-19T00:00:00Z,Evropská_migrační_krize,1,169
2021-01-18T00:00:00Z,Evropská_migrační_krize,1,103
2021-01-17T00:00:00Z,Evropská_migrační_krize,1,87
2021-01-16T00:00:00Z,Evropská_migrační_krize,1,69
2021-01-15T00:00:00Z,Evropská_migrační_krize,1,159
2021-01-14T00:00:00Z,Evropská_migrační_krize,1,171
2021-01-13T00:00:00Z,Evropská_migrační_krize,1,162
2021-01-12T00:00:00Z,Evropská_migrační_krize,1,192
2021-01-11T00:00:00Z,Evropská_migrační_krize,1,117
2021-01-10T00:00:00Z,Evropská_migrační_krize,1,113
2021-01-09T00:00:00Z,Evropská_migrační_krize,1,83
2021-01-08T00:00:00Z,Evropská_migrační_krize,1,102
2021-01-07T00:00:00Z,Evropská_migrační_krize,1,137
2021-01-06T00:00:00Z,Evropská_migrační_krize,1,170
2021-01-05T00:00:00Z,Evropská_migrační_krize,1,145
2021-01-04T00:00:00Z,Evropská_migrační_krize,1,121
2021-01-03T00:00:00Z,Evropská_migrační_krize,1,88
2021-01-02T00:00:00Z,Evropská_migrační_krize,1,82
2021-01-01T00:00:00Z,Evropská_migrační_krize,1,41
2020-12-31T00:00:00Z,Evropská_migrační_krize,1,30
2020-12-30T00:00:00Z,Evropská_migrační_krize,1,49
2020-12-29T00:00:00Z,Evropská_migrační_krize,1,44
2020-12-28T00:00:00Z,Evropská_migrační_krize,1,51
2020-12-27T00:00:00Z,Evropská_migrační_krize,1,46
2020-12-26T00:00:00Z,Evropská_migrační_krize,1,34
2020-12-25T00:00:00Z,Evropská_migrační_krize,1,29
2020-12-24T00:00:00Z,Evropská_migrační_krize,1,12
2020-12-23T00:00:00Z,Evropská_migrační_krize,1,58
2020-12-22T00:00:00Z,Evropská_migrační_krize,1,48
2020-12-21T00:00:00Z,Evropská_migrační_krize,1,61
2020-12-20T00:00:00Z,Evropská_migrační_krize,1,34
2020-12-19T00:00:00Z,Evropská_migrační_krize,1,43
2020-12-18T00:00:00Z,Evropská_migrační_krize,1,52
2020-12-17T00:00:00Z,Evropská_migrační_krize,1,78
2020-12-16T00:00:00Z,Evropská_migrační_krize,1,138
2020-12-15T00:00:00Z,Evropská_migrační_krize,1,107
2020-12-14T00:00:00Z,Evropská_migrační_krize,1,78
2020-12-13T00:00:00Z,Evropská_migrační_krize,1,116
2020-12-12T00:00:00Z,Evropská_migrační_krize,1,83
2020-12-11T00:00:00Z,Evropská_migrační_krize,1,81
2020-12-10T00:00:00Z,Evropská_migrační_krize,1,105
2020-12-09T00:00:00Z,Evropská_migrační_krize,1,109
2020-12-08T00:00:00Z,Evropská_migrační_krize,1,138
2020-12-07T00:00:00Z,Evropská_migrační_krize,1,131
2020-12-06T00:00:00Z,Evropská_migrační_krize,1,102
2020-12-05T00:00:00Z,Evropská_migrační_krize,1,63
2020-12-04T00:00:00Z,Evropská_migrační_krize,1,72
2020-12-03T00:00:00Z,Evropská_migrační_krize,1,89
2020-12-02T00:00:00Z,Evropská_migrační_krize,1,108
2020-12-01T00:00:00Z,Evropská_migrační_krize,1,102
2020-11-30T00:00:00Z,Evropská_migrační_krize,1,147
2020-11-29T00:00:00Z,Evropská_migrační_krize,1,156
2020-11-28T00:00:00Z,Evropská_migrační_krize,1,95
2020-11-27T00:00:00Z,Evropská_migrační_krize,1,110
2020-11-26T00:00:00Z,Evropská_migrační_krize,1,178
2020-11-25T00:00:00Z,Evropská_migrační_krize,1,156
2020-11-24T00:00:00Z,Evropská_migrační_krize,1,207
2020-11-23T00:00:00Z,Evropská_migrační_krize,1,178
2020-11-22T00:00:00Z,Evropská_migrační_krize,1,174
2020-11-21T00:00:00Z,Evropská_migrační_krize,1,98
2020-11-20T00:00:00Z,Evropská_migrační_krize,1,159
2020-11-19T00:00:00Z,Evropská_migrační_krize,1,182
2020-11-18T00:00:00Z,Evropská_migrační_krize,1,220
2020-11-17T00:00:00Z,Evropská_migrační_krize,1,132
2020-11-16T00:00:00Z,Evropská_migrační_krize,1,141
2020-11-15T00:00:00Z,Evropská_migrační_krize,1,104
2020-11-14T00:00:00Z,Evropská_migrační_krize,1,72
2020-11-13T00:00:00Z,Evropská_migrační_krize,1,143
2020-11-12T00:00:00Z,Evropská_migrační_krize,1,204
2020-11-11T00:00:00Z,Evropská_migrační_krize,1,232
2020-11-10T00:00:00Z,Evropská_migrační_krize,1,178
2020-11-09T00:00:00Z,Evropská_migrační_krize,1,210
2020-11-08T00:00:00Z,Evropská_migrační_krize,1,149
2020-11-07T00:00:00Z,Evropská_migrační_krize,1,80
2020-11-06T00:00:00Z,Evropská_migrační_krize,1,176
2020-11-05T00:00:00Z,Evropská_migrační_krize,1,200
2020-11-04T00:00:00Z,Evropská_migrační_krize,1,189
2020-11-03T00:00:00Z,Evropská_migrační_krize,1,248
2020-11-02T00:00:00Z,Evropská_migrační_krize,1,192
2020-11-01T00:00:00Z,Evropská_migrační_krize,1,115
2020-10-31T00:00:00Z,Evropská_migrační_krize,1,73
2020-10-30T00:00:00Z,Evropská_migrační_krize,1,83
2020-10-29T00:00:00Z,Evropská_migrační_krize,1,82
2020-10-28T00:00:00Z,Evropská_migrační_krize,1,59
2020-10-27T00:00:00Z,Evropská_migrační_krize,1,87
2020-10-26T00:00:00Z,Evropská_migrační_krize,1,77
2020-10-25T00:00:00Z,Evropská_migrační_krize,1,135
2020-10-24T00:00:00Z,Evropská_migrační_krize,1,133
2020-10-23T00:00:00Z,Evropská_migrační_krize,1,140
2020-10-22T00:00:00Z,Evropská_migrační_krize,1,192
2020-10-21T00:00:00Z,Evropská_migrační_krize,1,203
2020-10-20T00:00:00Z,Evropská_migrační_krize,1,212
2020-10-19T00:00:00Z,Evropská_migrační_krize,1,185
2020-10-18T00:00:00Z,Evropská_migrační_krize,1,101
2020-10-17T00:00:00Z,Evropská_migrační_krize,1,55
2020-10-16T00:00:00Z,Evropská_migrační_krize,1,140
2020-10-15T00:00:00Z,Evropská_migrační_krize,1,146
2020-10-14T00:00:00Z,Evropská_migrační_krize,1,147
2020-10-13T00:00:00Z,Evropská_migrační_krize,1,132
2020-10-12T00:00:00Z,Evropská_migrační_krize,1,171
2020-10-11T00:00:00Z,Evropská_migrační_krize,1,75
2020-10-10T00:00:00Z,Evropská_migrační_krize,1,55
2020-10-09T00:00:00Z,Evropská_migrační_krize,1,77
2020-10-08T00:00:00Z,Evropská_migrační_krize,1,97
2020-10-07T00:00:00Z,Evropská_migrační_krize,1,127
2020-10-06T00:00:00Z,Evropská_migrační_krize,1,86
2020-10-05T00:00:00Z,Evropská_migrační_krize,1,98
2020-10-04T00:00:00Z,Evropská_migrační_krize,1,52
2020-10-03T00:00:00Z,Evropská_migrační_krize,1,49
2020-10-02T00:00:00Z,Evropská_migrační_krize,1,126
2020-10-01T00:00:00Z,Evropská_migrační_krize,1,56
2020-09-30T00:00:00Z,Evropská_migrační_krize,1,67
2020-09-29T00:00:00Z,Evropská_migrační_krize,1,66
2020-09-28T00:00:00Z,Evropská_migrační_krize,1,72
2020-09-27T00:00:00Z,Evropská_migrační_krize,1,43
2020-09-26T00:00:00Z,Evropská_migrační_krize,1,33
2020-09-25T00:00:00Z,Evropská_migrační_krize,1,39
2020-09-24T00:00:00Z,Evropská_migrační_krize,1,67
2020-09-23T00:00:00Z,Evropská_migrační_krize,1,61
2020-09-22T00:00:00Z,Evropská_migrační_krize,1,57
2020-09-21T00:00:00Z,Evropská_migrační_krize,1,43
2020-09-20T00:00:00Z,Evropská_migrační_krize,1,35
2020-09-19T00:00:00Z,Evropská_migrační_krize,1,31
2020-09-18T00:00:00Z,Evropská_migrační_krize,1,28
2020-09-17T00:00:00Z,Evropská_migrační_krize,1,50
2020-09-16T00:00:00Z,Evropská_migrační_krize,1,37
2020-09-15T00:00:00Z,Evropská_migrační_krize,1,50
2020-09-14T00:00:00Z,Evropská_migrační_krize,1,59
2020-09-13T00:00:00Z,Evropská_migrační_krize,1,45
2020-09-12T00:00:00Z,Evropská_migrační_krize,1,38
2020-09-11T00:00:00Z,Evropská_migrační_krize,1,38
2020-09-10T00:00:00Z,Evropská_migrační_krize,1,47
2020-09-09T00:00:00Z,Evropská_migrační_krize,1,78
2020-09-08T00:00:00Z,Evropská_migrační_krize,1,56
2020-09-07T00:00:00Z,Evropská_migrační_krize,1,31
2020-09-06T00:00:00Z,Evropská_migrační_krize,1,34
2020-09-05T00:00:00Z,Evropská_migrační_krize,1,17
2020-09-04T00:00:00Z,Evropská_migrační_krize,1,40
2020-09-03T00:00:00Z,Evropská_migrační_krize,1,35
2020-09-02T00:00:00Z,Evropská_migrační_krize,1,56
2020-09-01T00:00:00Z,Evropská_migrační_krize,1,37
2020-08-31T00:00:00Z,Evropská_migrační_krize,1,50
2020-08-30T00:00:00Z,Evropská_migrační_krize,1,44
2020-08-29T00:00:00Z,Evropská_migrační_krize,1,45
